Mpio;Género;Edad;Educ;Cqt_bm;Problema;Gestión_Harry_González_Gestionpp;Gestion_Edwin_Valdéz_Gestionpp;Gestión_Álvaro_Pacheco_Gestionpp;GestiónAndrés_Perdomo_Gestión;Votopartd;Gob_vota;Gob_nuna_vota
LA MONTAÑITA;Masculino;45-54;Secundaria;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Conservador;Arnulfo Gasca Trujillo;James Urrego Carvajal
BELEN DE LOS ANDAQUIES;Femenino;45-54;Primaria;Ns / Nr;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
LA MONTAÑITA;Femenino;35-44;Tecnología;Ns / Nr;Malla vial;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;25-34;Primaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Oscar Conde Ortiz
BELEN DE LOS ANDAQUIES;Femenino;45-54;Tecnología;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;Diego Ramírez Osorio
LA MONTAÑITA;Femenino;Mayor de 55;Primaria;Buen Camino;Guerrilla;Aprueba;Ns/Nr;Desaprueba;;Partido Conservador;Oscar Conde Ortiz;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Femenino;18-24;Primaria;Mal Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Oscar Conde Ortiz
LA MONTAÑITA;Femenino;25-34;Primaria;Ns / Nr;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;25-34;Secundaria;Buen Camino;Explotación petrolera;Aprueba;Ns/Nr;Desaprueba;;Mira;Luis Francisco Ruíz Aguilar;Ns/Nr
EL PAUJIL;Masculino;35-44;Secundaria;Mal Camino;Corrupción;Ns/Nr;Desaprueba;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Masculino;35-44;Primaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Alianza Verde;Ns/Nr;Ns/Nr
EL PAUJIL;Masculino;35-44;Tecnología;Mal Camino;Corrupción;Desaprueba;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;18-24;Primaria;Buen Camino;Desempleo;Aprueba;Aprueba;Aprueba;;Cambio Radical;Luis Francisco Ruíz Aguilar;Diego Ramírez Osorio
SAN VICENTE DEL CAGUAN;Masculino;Mayor de 55;Secundaria;Mal Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Ns / Nr;Luz Mila Cicery Ortiz;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;Mayor de 55;Secundaria;Mal Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Ns / Nr;Luz Mila Cicery Ortiz;Ns/Nr
EL PAUJIL;Masculino;Mayor de 55;Secundaria;Buen Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;18-24;Primaria;Buen Camino;Desempleo;Aprueba;Aprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Argenis Garavito Arévalo
SAN VICENTE DEL CAGUAN;Femenino;18-24;Tecnología;Buen Camino;Guerrilla;Desaprueba;Ns/Nr;Ns/Nr;;Partido Liberal;Luis Antonio Ruiz Cicery;Luz Mila Cicery Ortiz
LA MONTAÑITA;Femenino;35-44;Primaria;Ns / Nr;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Alianza Verde;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;Mayor de 55;Primaria;Buen Camino;Narcotráfico;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;35-44;Secundaria;Mal Camino;Salud;Desaprueba;Desaprueba;Aprueba;;Alianza Verde;Diego Ramírez Osorio;Diego Ramírez Osorio
BELEN DE LOS ANDAQUIES;Masculino;Mayor de 55;Secundaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;25-34;Secundaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Aprueba;;Cambio Radical;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
LA MONTAÑITA;Masculino;45-54;Tecnología;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Conservador;Arnulfo Gasca Trujillo;James Urrego Carvajal
LA MONTAÑITA;Femenino;35-44;Ns / Nr;Mal Camino;Desempleo;Desaprueba;Desaprueba;Desaprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Oscar Raúl Rojas
EL PAUJIL;Femenino;35-44;Tecnología;Buen Camino;Desempleo;Desaprueba;Aprueba;Aprueba;;Partido Liberal;James Urrego Carvajal;Ns/Nr
EL PAUJIL;Femenino;25-34;Secundaria;Buen Camino;Deforestación;Desaprueba;Ns/Nr;Aprueba;;Ns / Nr;Oscar Conde Ortiz;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;45-54;Secundaria;Mal Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;César Augusto Torres Ríos
LA MONTAÑITA;Masculino;45-54;Primaria;Mal Camino;Inseguridad;Aprueba;Ns/Nr;Ns/Nr;;Ns / Nr;César Augusto Torres Ríos;Luis Francisco Ruíz Aguilar
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Ns / Nr;Buen Camino;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Luis Francisco Ruíz Aguilar;James Urrego Carvajal
LA MONTAÑITA;Femenino;25-34;Tecnología;Buen Camino;Desempleo;Ns/Nr;Desaprueba;Ns/Nr;;Ns / Nr;Ns/Nr;Luz Mila Cicery Ortiz
BELEN DE LOS ANDAQUIES;Femenino;45-54;Secundaria;Mal Camino;Desempleo;Aprueba;Ns/Nr;Desaprueba;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Femenino;35-44;Tecnología;Buen Camino;Desempleo;Desaprueba;Aprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;James Urrego Carvajal
LA MONTAÑITA;Masculino;45-54;Tecnología;Buen Camino;Inseguridad;Aprueba;Ns/Nr;Aprueba;;Partido Conservador;Arnulfo Gasca Trujillo;Luz Mila Cicery Ortiz
EL PAUJIL;Femenino;35-44;Secundaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Centro Democrático;Luis Antonio Ruiz Cicery;Ns/Nr
LA MONTAÑITA;Femenino;25-34;Secundaria;Buen Camino;Narcotráfico;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Arnulfo Gasca Trujillo;Ns/Nr
EL PAUJIL;Femenino;45-54;Secundaria;Buen Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;35-44;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Alianza Verde;Luis Antonio Ruiz Cicery;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Universidad;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Desaprueba;;Mira;Diego Ramírez Osorio;Luis Antonio Ruiz Cicery
LA MONTAÑITA;Femenino;Mayor de 55;Tecnología;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Conservador;César Augusto Torres Ríos;Ns/Nr
LA MONTAÑITA;Femenino;35-44;Secundaria;Buen Camino;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Arnulfo Gasca Trujillo;Ns/Nr
LA MONTAÑITA;Femenino;25-34;Universidad;Ns / Nr;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Conservador;Ns/Nr;Argenis Garavito Arévalo
EL PAUJIL;Masculino;35-44;Primaria;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Ns/Nr
EL PAUJIL;Femenino;Mayor de 55;Secundaria;Ns / Nr;Corrupción;Desaprueba;Ns/Nr;Desaprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;25-34;Secundaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
LA MONTAÑITA;Femenino;45-54;Secundaria;Ns / Nr;Desempleo;Aprueba;Aprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Luz Mila Cicery Ortiz
EL PAUJIL;Femenino;35-44;Primaria;Ns / Nr;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Femenino;45-54;Tecnología;Buen Camino;Desempleo;Desaprueba;Ns/Nr;Ns/Nr;;Partido Liberal;César Augusto Torres Ríos;Diego Ramírez Osorio
EL PAUJIL;Femenino;Mayor de 55;Primaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Masculino;45-54;Universidad;Buen Camino;Inseguridad;Aprueba;Ns/Nr;Aprueba;;Polo Democrático Alternativo;César Augusto Torres Ríos;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Ns / Nr;Mal Camino;Deforestación;Ns/Nr;Aprueba;Ns/Nr;;Partido Liberal;Luis Francisco Ruíz Aguilar;Diego Ramírez Osorio
EL PAUJIL;Masculino;45-54;Primaria;Mal Camino;Deforestación;Aprueba;Ns/Nr;Desaprueba;;Partido Conservador;Arnulfo Gasca Trujillo;Ns/Nr
LA MONTAÑITA;Femenino;35-44;Tecnología;Ns / Nr;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Masculino;Mayor de 55;Secundaria;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Alianza Verde;Luis Antonio Ruiz Cicery;James Urrego Carvajal
BELEN DE LOS ANDAQUIES;Masculino;45-54;Primaria;Mal Camino;Desempleo;Aprueba;Ns/Nr;Desaprueba;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Posgrado;Buen Camino;Deforestación;Aprueba;Aprueba;Aprueba;;Cambio Radical;Arnulfo Gasca Trujillo;Oscar Raúl Rojas
EL PAUJIL;Femenino;18-24;Primaria;Buen Camino;Desempleo;Desaprueba;Aprueba;Aprueba;;Partido Liberal;Luz Mila Cicery Ortiz;Ns/Nr
LA MONTAÑITA;Femenino;18-24;Tecnología;Mal Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Conservador;Arnulfo Gasca Trujillo;Luz Mila Cicery Ortiz
LA MONTAÑITA;Masculino;Mayor de 55;Primaria;Ns / Nr;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Arnulfo Gasca Trujillo;Luis Antonio Ruiz Cicery
EL PAUJIL;Femenino;Mayor de 55;Secundaria;Mal Camino;Deforestación;Ns/Nr;Ns/Nr;Aprueba;;Centro Democrático;Luz Mila Cicery Ortiz;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Primaria;Mal Camino;Corrupción;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Diego Ramírez Osorio;Oscar Conde Ortiz
BELEN DE LOS ANDAQUIES;Femenino;35-44;Secundaria;Buen Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Cambio Radical;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;Mayor de 55;Primaria;Mal Camino;Desempleo;Desaprueba;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Femenino;45-54;Secundaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Aprueba;;Alianza Verde;Luis Antonio Ruiz Cicery;Ns/Nr
LA MONTAÑITA;Masculino;45-54;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Conservador;Ns/Nr;Ns/Nr
EL PAUJIL;Masculino;35-44;Primaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;45-54;Primaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;18-24;Primaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Femenino;25-34;Posgrado;Buen Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Farc;Oscar Conde Ortiz;Arnulfo Gasca Trujillo
EL PAUJIL;Femenino;25-34;Secundaria;Ns / Nr;Desempleo;Desaprueba;Ns/Nr;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Femenino;35-44;Tecnología;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Cambio Radical;Argenis Garavito Arévalo;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;35-44;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;45-54;Primaria;Buen Camino;Inseguridad;Ns/Nr;Desaprueba;Ns/Nr;;Partido Liberal;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;35-44;Posgrado;Mal Camino;Educación;Aprueba;Desaprueba;Aprueba;;Cambio Radical;César Augusto Torres Ríos;Oscar Raúl Rojas
EL PAUJIL;Femenino;Mayor de 55;Primaria;Buen Camino;Desempleo;Desaprueba;Aprueba;Aprueba;;Partido Liberal;Oscar Raúl Rojas;Arnulfo Gasca Trujillo
EL PAUJIL;Masculino;Mayor de 55;Primaria;Ns / Nr;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Primaria;Buen Camino;Desempleo;Ns/Nr;Desaprueba;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;35-44;Tecnología;Mal Camino;Mototaxismo;Aprueba;Aprueba;Aprueba;;Cambio Radical;César Augusto Torres Ríos;Diego Ramírez Osorio
EL PAUJIL;Masculino;45-54;Primaria;Mal Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;Mayor de 55;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
EL PAUJIL;Femenino;25-34;Tecnología;Ns / Nr;Inseguridad;Aprueba;Desaprueba;Aprueba;;Alianza Verde;Luis Francisco Ruíz Aguilar;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Primaria;Ns / Nr;Desempleo;Aprueba;Ns/Nr;Aprueba;;Partido Conservador;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;45-54;Secundaria;Ns / Nr;Salud;Ns/Nr;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;35-44;Primaria;Mal Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Conservador;Luis Antonio Ruiz Cicery;Luz Mila Cicery Ortiz
BELEN DE LOS ANDAQUIES;Masculino;45-54;Tecnología;Mal Camino;Mototaxismo;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Arnulfo Gasca Trujillo;Argenis Garavito Arévalo
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Primaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
EL PAUJIL;Femenino;Mayor de 55;Primaria;Buen Camino;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Femenino;35-44;Secundaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Oscar Raúl Rojas
BELEN DE LOS ANDAQUIES;Femenino;18-24;Posgrado;Mal Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Partido Conservador;Luz Mila Cicery Ortiz;Diego Ramírez Osorio
EL PAUJIL;Masculino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Argenis Garavito Arévalo
EL PAUJIL;Femenino;45-54;Secundaria;Mal Camino;Explotación petrolera;Aprueba;Ns/Nr;Aprueba;;Ns / Nr;César Augusto Torres Ríos;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Femenino;35-44;Primaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Luz Mila Cicery Ortiz
BELEN DE LOS ANDAQUIES;Masculino;35-44;Universidad;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Femenino;35-44;Secundaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;45-54;Primaria;Buen Camino;Desempleo;Desaprueba;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
EL PAUJIL;Masculino;35-44;Secundaria;Buen Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Mira;Luis Francisco Ruíz Aguilar;Ns/Nr
EL PAUJIL;Masculino;35-44;Tecnología;Buen Camino;Corrupción;Aprueba;Desaprueba;Aprueba;;Alianza Verde;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Femenino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
LA MONTAÑITA;Femenino;18-24;Tecnología;Buen Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Diego Ramírez Osorio
EL PAUJIL;Masculino;35-44;Primaria;Buen Camino;Desempleo;Aprueba;Aprueba;Aprueba;;Mira;Luis Francisco Ruíz Aguilar;Ns/Nr
EL PAUJIL;Femenino;45-54;Primaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Femenino;45-54;Tecnología;Buen Camino;Inseguridad;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Diego Ramírez Osorio;Ns/Nr
EL PAUJIL;Masculino;45-54;Primaria;Buen Camino;Inseguridad;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Oscar Conde Ortiz
LA MONTAÑITA;Masculino;18-24;Secundaria;Mal Camino;Deforestación;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Oscar Raúl Rojas
BELEN DE LOS ANDAQUIES;Masculino;25-34;Secundaria;Mal Camino;Minería;Aprueba;Aprueba;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;Diego Ramírez Osorio
EL PAUJIL;Femenino;Mayor de 55;Primaria;Buen Camino;Salud;Aprueba;Aprueba;Aprueba;;Mira;Ns/Nr;Ns/Nr
BELEN DE LOS ANDAQUIES;Femenino;Mayor de 55;Tecnología;Mal Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Partido Conservador;James Urrego Carvajal;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Masculino;35-44;Secundaria;Ns / Nr;Explotación petrolera;Ns/Nr;Ns/Nr;Desaprueba;;Alianza Verde;Oscar Conde Ortiz;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;45-54;Secundaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Ns/Nr
LA MONTAÑITA;Femenino;25-34;Tecnología;Buen Camino;Desempleo;Aprueba;Aprueba;Aprueba;;Cambio Radical;César Augusto Torres Ríos;Ns/Nr
EL PAUJIL;Femenino;45-54;Primaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Mira;Luis Francisco Ruíz Aguilar;Ns/Nr
EL PAUJIL;Femenino;35-44;Secundaria;Mal Camino;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Mira;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;45-54;Primaria;Mal Camino;Corrupción;Desaprueba;Ns/Nr;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
EL PAUJIL;Masculino;35-44;Universidad;Buen Camino;Deforestación;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
EL PAUJIL;Femenino;35-44;Tecnología;Mal Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Luis Antonio Ruiz Cicery
BELEN DE LOS ANDAQUIES;Femenino;18-24;Tecnología;Buen Camino;Deforestación;Aprueba;Aprueba;Aprueba;;Partido Conservador;James Urrego Carvajal;Luz Mila Cicery Ortiz
BELEN DE LOS ANDAQUIES;Femenino;35-44;Secundaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
BELEN DE LOS ANDAQUIES;Masculino;25-34;Primaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Luz Mila Cicery Ortiz
EL PAUJIL;Femenino;25-34;Secundaria;Mal Camino;Salud;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
LA MONTAÑITA;Femenino;45-54;Secundaria;Buen Camino;Corrupción;Aprueba;Aprueba;Aprueba;;Partido Conservador;César Augusto Torres Ríos;Luz Mila Cicery Ortiz
BELEN DE LOS ANDAQUIES;Masculino;Mayor de 55;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Masculino;25-34;Secundaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Mira;Ns/Nr;Ns/Nr
EL PAUJIL;Masculino;18-24;Universidad;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Ns / Nr;Oscar Conde Ortiz;Luis Antonio Ruiz Cicery
LA MONTAÑITA;Masculino;45-54;Tecnología;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Cambio Radical;César Augusto Torres Ríos;Ns/Nr
BELEN DE LOS ANDAQUIES;Masculino;18-24;Primaria;Buen Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Alianza Verde;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Femenino;35-44;Secundaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Mira;Ns/Nr;Ns/Nr
LA MONTAÑITA;Masculino;35-44;Tecnología;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;James Urrego Carvajal
EL PAUJIL;Femenino;35-44;Universidad;Mal Camino;Corrupción;Aprueba;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Femenino;18-24;Tecnología;Mal Camino;Deforestación;Ns/Nr;Desaprueba;Ns/Nr;;Partido Liberal;Ns/Nr;Oscar Conde Ortiz
EL PAUJIL;Femenino;35-44;Universidad;Buen Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Oscar Raúl Rojas
LA MONTAÑITA;Masculino;35-44;Tecnología;Mal Camino;Corrupción;Aprueba;Ns/Nr;Aprueba;;Centro Democrático;César Augusto Torres Ríos;James Urrego Carvajal
BELEN DE LOS ANDAQUIES;Masculino;35-44;Universidad;Mal Camino;Deforestación;Aprueba;Aprueba;Aprueba;;Partido Liberal;Diego Ramírez Osorio;César Augusto Torres Ríos
EL PAUJIL;Masculino;Mayor de 55;Primaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Antonio Ruiz Cicery;Ns/Nr
EL PAUJIL;Femenino;45-54;Universidad;Buen Camino;Deforestación;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Oscar Raúl Rojas;Ns/Nr
EL PAUJIL;Femenino;35-44;Ns / Nr;Buen Camino;Explotación petrolera;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;35-44;Secundaria;Buen Camino;Inseguridad;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL PAUJIL;Femenino;25-34;Tecnología;Mal Camino;Corrupción;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL PAUJIL;Masculino;45-54;Ns / Nr;Buen Camino;Deforestación;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Oscar Raúl Rojas;Arnulfo Gasca Trujillo
EL PAUJIL;Masculino;35-44;Primaria;Buen Camino;Desempleo;Aprueba;Aprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Ns/Nr
EL PAUJIL;Masculino;25-34;Tecnología;Mal Camino;Salud;Aprueba;Desaprueba;Aprueba;;Mira;Diego Ramírez Osorio;Ns/Nr
EL PAUJIL;Masculino;Mayor de 55;Secundaria;Mal Camino;Minería;Ns/Nr;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
MORELIA;Masculino;25-34;Tecnología;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Luis Francisco Ruíz Aguilar;James Urrego Carvajal
MORELIA;Femenino;45-54;Universidad;Mal Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Argenis Garavito Arévalo;Oscar Raúl Rojas
MORELIA;Masculino;18-24;Tecnología;Mal Camino;Corrupción;Desaprueba;Desaprueba;Desaprueba;;Partido Conservador;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
EL PAUJIL;Masculino;45-54;Tecnología;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
